-0.193876 -0.168851 0.307364 -0.437414 -0.060577 1.817772 569 379 630 459
-0.13719 -0.180692 0.297703 -0.437414 -0.060068 1.817772 564 379 626 455
1.057602 -0.01801 0.222976 -0.437414 -0.060068 1.817772 556 382 617 456
1.01703 -0.179774 0.253488 -0.424826 -0.060068 1.815591 553 386 614 458
1.225625 -0.170027 0.210594 -0.424826 -0.060068 1.811335 555 386 616 461
1.195045 -0.081939 0.132462 -0.424826 -0.060212 1.811335 558 386 618 460
1.180451 -0.221033 0.141534 -0.424826 -0.060212 1.811335 559 384 618 463
1.315901 -0.189176 0.125565 -0.438255 -0.060212 1.811335 560 384 623 460
1.232783 -0.128126 0.100602 -0.438255 -0.060212 1.812461 563 384 625 460
1.237055 -0.236258 0.110877 -0.438255 -0.058745 1.816332 565 382 628 463
1.32845 -0.20424 0.091828 -0.438255 -0.051448 1.819834 561 382 626 458
1.238333 -0.191115 0.085554 -0.433938 -0.037982 1.830966 561 381 626 459
1.208074 -0.267578 0.091592 -0.433821 -0.036268 1.830966 566 382 630 460
1.266506 -0.242112 0.073347 -0.433821 -0.036268 1.83232 566 381 629 459
1.167683 -0.237478 0.081414 -0.433237 -0.036223 1.832632 565 380 629 460
1.119659 -0.25966 0.107618 -0.433821 -0.036268 1.832632 565 380 628 461
1.067014 -0.245399 0.077898 -0.433938 -0.036504 1.832572 566 380 629 460
0.924333 -0.26945 0.087142 -0.434261 -0.036504 1.83232 569 382 630 460
1.09018 -0.27565 0.102719 -0.438049 -0.036504 1.830027 570 382 630 462
0.985752 -0.254172 0.078226 -0.438049 -0.036504 1.82782 569 382 630 460
0.653945 -0.263027 0.09791 -0.438049 -0.036005 1.824828 564 380 623 458
1.049611 -0.281978 0.097542 -0.438049 -0.036291 1.817034 560 382 617 462
0.920658 -0.267021 0.086707 -0.436887 -0.036001 1.81413 560 382 617 463
0.367962 -0.248901 0.119806 -0.436887 -0.035998 1.814103 560 382 618 463
0.651097 -0.250998 0.202795 -0.436887 -0.035998 1.812077 563 381 621 462
0.139185 -0.386484 0.235567 -0.436887 -0.036001 1.810578 563 382 622 461
1.023232 -0.244056 0.102981 -0.4448 -0.036291 1.810247 567 382 625 460
0.896192 -0.34018 0.143366 -0.4448 -0.043767 1.809492 569 382 627 463
0.9155 -0.323804 0.091617 -0.4448 -0.044063 1.8069 568 384 627 464
1.024199 -0.260388 0.087465 -0.4448 -0.046022 1.803084 563 384 624 466
0.667132 -0.407683 0.21143 -0.427424 -0.052691 1.760614 556 388 619 468
0.745042 -0.360519 0.119714 -0.42669 -0.052691 1.760614 555 387 617 468
1.074596 -0.283802 0.08315 -0.42669 -0.046022 1.760614 557 383 618 466
0.880185 -0.353754 0.132398 -0.42669 -0.048802 1.760614 562 382 623 464
0.525641 -0.369344 0.171672 -0.42669 -0.048802 1.767112 566 381 627 464
-0.351016 -0.389331 0.170272 -0.43983 -0.045541 1.768678 571 383 629 465
0.972449 -0.378008 0.11474 -0.43983 -0.045422 1.768678 569 382 629 464
0.809363 -0.42962 0.131028 -0.43983 -0.045075 1.768678 568 382 626 466
1.108078 -0.370179 0.090229 -0.43983 -0.045075 1.768678 558 382 618 466
1.085752 -0.36147 0.094306 -0.39971 -0.041813 1.758471 549 381 609 466
0.940539 -0.461133 0.113851 -0.39971 -0.035075 1.758471 548 379 608 464
1.078861 -0.385209 0.121799 -0.397297 -0.031017 1.756508 553 378 615 460
1.102359 -0.356255 0.097157 -0.394316 -0.031017 1.756508 557 378 620 462
0.980065 -0.488481 0.125837 -0.394316 -0.034222 1.758471 557 378 618 462
1.003113 -0.395727 0.179145 -0.397297 -0.034222 1.75961 555 378 616 462
1.096483 -0.383467 0.14477 -0.411216 -0.034222 1.765284 556 379 617 462
0.983266 -0.522429 0.156784 -0.411325 -0.037799 1.770617 558 381 617 461
0.77882 -0.502107 0.171696 -0.414294 -0.040045 1.785634 559 381 618 464
0.735845 -0.522216 0.205095 -0.424769 -0.043136 1.785634 566 382 624 464
0.995535 -0.634498 0.168934 -0.424769 -0.043136 1.785634 567 382 625 462
0.975785 -0.50312 0.117381 -0.424769 -0.043136 1.785634 564 382 623 465
0.896325 -0.498391 0.191909 -0.424769 -0.043136 1.767376 560 384 623 466
1.112562 -0.57787 0.116101 -0.40999 -0.042926 1.751836 557 386 619 468
1.098396 -0.478801 0.096339 -0.396845 -0.042926 1.734845 557 386 619 467
0.835297 -0.485582 0.212824 -0.396845 -0.042926 1.734845 557 386 619 468
1.130316 -0.521681 0.096516 -0.396845 -0.042926 1.734845 557 386 618 467
1.04733 -0.404771 0.095639 -0.396845 -0.044124 1.734845 557 383 617 466
1.069645 -0.538528 0.134108 -0.408025 -0.045711 1.750351 559 382 618 463
0.972867 -0.445303 0.111069 -0.410441 -0.045711 1.7779 562 381 622 465
0.764518 -0.363859 0.14027 -0.441641 -0.045711 1.791177 563 381 622 466
1.008157 -0.482247 0.102662 -0.442466 -0.044124 1.792646 563 380 622 464
0.302566 -0.359174 0.228768 -0.442957 -0.042592 1.795895 563 382 622 464
0.544393 -0.450709 0.164163 -0.447155 -0.042592 1.799963 563 382 622 463
0.892825 -0.406214 0.086816 -0.442957 -0.04233 1.799994 564 382 622 465
0.540269 -0.384918 0.125955 -0.442466 -0.041481 1.800874 564 382 622 464
0.356161 -0.394065 0.121067 -0.441641 -0.041238 1.801984 560 380 618 464
0.68493 -0.341951 0.074765 -0.43634 -0.041238 1.806553 559 380 617 464
-0.071928 -0.20074 0.116412 -0.43634 -0.04233 1.807421 559 381 618 463
0.252294 -0.311778 0.101396 -0.43634 -0.042692 1.808873 560 380 618 465
0.464184 -0.25173 0.068954 -0.43634 -0.042905 1.808873 566 383 619 472
0.070668 -0.237974 0.098333 -0.442597 -0.052604 1.808873 567 382 620 472
-0.327541 -0.058275 0.081996 -0.465039 -0.052604 1.807963 567 383 619 470
0.342984 -0.218161 0.077291 -0.465039 -0.052604 1.806553 567 382 619 470
0.017242 -0.218485 0.081473 -0.465039 -0.052604 1.798632 566 382 617 468
0.08078 -0.320236 0.110257 -0.465039 -0.045225 1.798136 566 382 617 468
0.330708 -0.233974 0.082448 -0.465028 -0.042246 1.797496 566 382 617 467
0.034383 -0.251274 0.099138 -0.455637 -0.040123 1.797496 566 382 617 468
-0.396587 -0.893606 0.152488 -0.472602 0.262391 1.960606 560 290 608 367
-0.385904 -0.618915 0.156423 -0.474456 0.268278 1.963394 560 290 608 368
-0.309895 -0.732658 0.151897 -0.474456 0.268278 1.963593 560 290 608 368
-0.437935 -0.878009 0.156181 -0.474456 0.268278 1.964127 560 290 608 367
-0.180857 -0.450522 0.104237 -0.474368 0.269985 1.965406 560 290 608 367
-0.223807 -0.368571 0.083486 -0.474456 0.268975 1.964127 560 290 607 366
-0.398574 -0.768534 0.151791 -0.474456 0.268975 1.964127 560 290 607 367
-0.269212 -0.529412 0.122545 -0.479873 0.268278 1.964127 560 290 607 368
-0.398122 -0.688094 0.160874 -0.479873 0.268975 1.963888 560 290 607 367
-0.345116 -0.624626 0.134059 -0.480408 0.269985 1.963228 560 290 607 367
-0.280396 -0.455039 0.101409 -0.480408 0.269985 1.963228 560 290 608 367
-0.534255 -0.730271 0.166325 -0.480467 0.269988 1.963008 560 290 607 367
-0.394393 -0.508806 0.127405 -0.480526 0.269992 1.962787 560 290 607 367
-0.302172 -0.475372 0.112975 -0.480585 0.269995 1.962567 560 290 607 368
-0.683509 -0.747188 0.160826 -0.480644 0.269999 1.962346 560 290 608 368
-0.418651 -0.512152 0.133402 -0.480703 0.270002 1.962126 560 290 608 367
-0.326422 -0.479698 0.102674 -0.480762 0.270005 1.961906 560 290 607 367
-0.682761 -0.729931 0.165479 -0.480821 0.270009 1.961685 560 290 608 367
-0.428291 -0.490885 0.138064 -0.48088 0.270012 1.961465 561 290 608 367
-0.33827 -0.471108 0.101087 -0.480939 0.270015 1.961244 561 290 608 367
-0.578737 -0.633662 0.143208 -0.480998 0.270019 1.961024 560 290 608 367
-0.229302 -0.397454 0.133916 -0.481057 0.270022 1.960804 561 290 608 367
-0.128093 -0.45038 0.141691 -0.481057 0.270336 1.960717 560 290 608 367
-0.487227 -0.524488 0.108841 -0.481164 0.270336 1.960717 560 290 607 367
-0.368671 -0.39727 0.102992 -0.480389 0.27087 1.960717 560 290 607 368
-0.173205 -0.445331 0.138521 -0.482064 0.270521 1.959902 561 290 608 366
-0.011229 -0.346266 0.107164 -0.483232 0.27108 1.959417 561 290 607 365
-0.268201 -0.357026 0.137682 -0.484821 0.274614 1.958439 561 290 607 364
-0.152451 -0.395313 0.115395 -0.486409 0.278148 1.957461 561 290 607 365
-0.037813 -0.30798 0.095934 -0.487998 0.281682 1.956483 561 289 608 365
-0.249912 -0.289742 0.109568 -0.489586 0.285216 1.955505 562 289 608 364
-0.084731 -0.328365 0.106499 -0.491175 0.28875 1.954527 562 288 609 364
-0.066599 -0.25493 0.09174 -0.492764 0.292284 1.953549 562 288 610 364
-0.20869 -0.222764 0.091819 -0.494352 0.295819 1.95257 563 286 610 361
-0.060163 -0.225819 0.08412 -0.495941 0.299353 1.951592 569 284 615 357
-0.080667 -0.201788 0.074659 -0.497529 0.302887 1.950614 565 284 611 356
-0.130396 -0.176451 0.08336 -0.499118 0.306421 1.949636 565 284 611 354
-0.019808 -0.17134 0.080778 -0.500706 0.309955 1.948658 565 284 610 356
-0.108142 -0.165036 0.071233 -0.502295 0.313489 1.94768 564 285 609 356
-0.096409 -0.143196 0.072494 -0.503883 0.317023 1.946702 564 286 609 356
-0.010759 -0.12418 0.074482 -0.494906 0.316907 1.948976 564 286 609 355
-0.109374 -0.148981 0.065693 -0.494857 0.316907 1.948976 564 286 609 356
-0.078225 -0.126388 0.066958 -0.494353 0.316907 1.951879 564 286 608 355
-0.014187 -0.129387 0.065765 -0.491142 0.317145 1.951879 563 286 608 355
-0.077249 -0.156907 0.05954 -0.490389 0.316907 1.951879 563 286 607 356
-0.071867 -0.134265 0.060511 -0.490389 0.31807 1.953453 563 286 607 356
0.002833 -0.140077 0.059014 -0.491142 0.316907 1.953453 563 286 607 356
-0.046378 -0.157153 0.061366 -0.491142 0.317337 1.954113 563 286 607 356
-0.056819 -0.138333 0.064128 -0.491661 0.314457 1.955182 563 287 607 356
0.00944 -0.135618 0.068782 -0.492824 0.314457 1.956692 564 286 608 356
-0.044655 -0.150357 0.061285 -0.492937 0.311272 1.957184 564 286 608 356
-0.057403 -0.129731 0.064084 -0.494629 0.311272 1.958998 564 286 608 356
-0.03433 -0.142798 0.065702 -0.495128 0.311187 1.958998 564 286 608 355
-0.051182 -0.145711 0.058668 -0.495128 0.311187 1.958998 564 286 608 356
-0.069043 -0.13822 0.060064 -0.493332 0.30971 1.958998 564 286 608 355
-0.044543 -0.150283 0.062397 -0.493332 0.30971 1.958259 564 286 608 356
-0.061057 -0.145785 0.058912 -0.493332 0.30971 1.958013 564 286 609 355
-0.08864 -0.140512 0.059806 -0.495164 0.30971 1.955193 564 286 609 356
-0.106819 -0.137723 0.059493 -0.495164 0.308179 1.95445 564 286 609 356
-0.122255 -0.1502 0.062036 -0.494902 0.309319 1.95445 564 286 609 356
-0.11949 -0.137384 0.059298 -0.498672 0.309319 1.95445 564 286 609 356
-0.15362 -0.147316 0.064025 -0.500901 0.309319 1.954501 565 286 609 356
-0.150158 -0.153608 0.062753 -0.501715 0.308179 1.954501 565 286 610 356
-0.149832 -0.149029 0.05527 -0.501715 0.308179 1.952201 564 286 610 356
-0.178348 -0.134667 0.064838 -0.502906 0.308179 1.954501 564 286 610 357
-0.171408 -0.150266 0.064867 -0.502906 0.307963 1.955076 565 286 610 356
-0.166575 -0.146523 0.05546 -0.502906 0.307963 1.955076 564 286 609 357
-0.187022 -0.131811 0.064609 -0.501715 0.307963 1.955076 564 286 609 356
-0.201169 -0.14891 0.069954 -0.503324 0.311238 1.954213 564 286 609 357
-0.172397 -0.152097 0.054589 -0.495477 0.311238 1.954213 564 286 609 357
-0.187878 -0.140808 0.061538 -0.494807 0.312868 1.955076 563 286 608 357
-0.207612 -0.149705 0.064538 -0.49284 0.312868 1.95574 563 286 608 357
-0.147279 -0.172205 0.064779 -0.49145 0.313291 1.95732 563 286 608 357
-0.194355 -0.154278 0.058596 -0.49145 0.313291 1.954213 563 286 608 356
-0.191204 -0.14426 0.064769 -0.489008 0.313291 1.953212 563 286 608 357
-0.139225 -0.179484 0.064455 -0.486405 0.313291 1.953212 563 286 607 356
-0.219938 -0.16483 0.05577 -0.485649 0.313291 1.951562 563 286 607 357
-0.188157 -0.146396 0.063814 -0.485649 0.310133 1.950701 562 286 608 358
-0.145784 -0.178788 0.063788 -0.484561 0.310133 1.949965 562 286 607 358
-0.206763 -0.158191 0.056615 -0.485649 0.310133 1.948429 562 286 607 358
-0.174675 -0.140902 0.058637 -0.485649 0.310263 1.948429 562 286 607 358
-0.143616 -0.171799 0.058366 -0.488128 0.313018 1.948429 563 286 607 357
-0.189075 -0.164319 0.055627 -0.488128 0.313018 1.948429 562 286 607 357
-0.188144 -0.142068 0.059416 -0.488128 0.316535 1.948429 563 286 607 357
-0.088899 -0.165759 0.062879 -0.488128 0.317146 1.948429 563 286 608 357
-0.126643 -0.157632 0.059336 -0.488128 0.31809 1.94868 563 286 607 356
-0.140597 -0.151071 0.066492 -0.488128 0.31809 1.94868 563 286 607 356
-0.007249 -0.146737 0.066338 -0.490995 0.31809 1.948886 563 286 607 356
-0.090384 -0.15025 0.064658 -0.488891 0.317146 1.951541 563 286 608 357
-0.070532 -0.135634 0.068856 -0.490995 0.313895 1.949567 563 286 608 356
-0.024399 -0.136348 0.063907 -0.491196 0.311635 1.949567 563 286 608 357
-0.06709 -0.163209 0.065848 -0.491691 0.309621 1.950647 564 286 608 357
-0.008569 -0.137233 0.069615 -0.491774 0.309621 1.95023 564 286 609 356
-0.020873 -0.130852 0.066921 -0.491774 0.309621 1.950647 564 286 609 356
-0.080541 -0.152652 0.065517 -0.492666 0.311635 1.950647 564 286 609 356
0.025755 -0.138456 0.070588 -0.494294 0.313026 1.950647 564 286 609 356
-0.025201 -0.123571 0.065048 -0.495962 0.313026 1.950714 564 286 609 356
-0.01854 -0.146894 0.064219 -0.495962 0.313026 1.951265 564 286 609 356
0.032059 -0.144724 0.071209 -0.498727 0.317262 1.951299 564 286 610 356
-0.146561 -0.184608 0.063012 -0.498727 0.313026 1.952608 564 286 609 356
-0.199138 -0.195445 0.061936 -0.501347 0.317262 1.952608 564 286 609 356
0.036497 -0.152102 0.066435 -0.495962 0.312038 1.952608 564 286 609 357
0.04316 -0.141817 0.061752 -0.501295 0.310696 1.951265 564 286 610 356
0.065991 -0.193803 0.075097 -0.501295 0.310696 1.952867 564 286 609 357
0.037418 -0.13967 0.0603 -0.501566 0.308809 1.950775 564 286 610 357
-0.008423 -0.149854 0.062322 -0.501295 0.308809 1.950775 564 286 610 356
0.004113 -0.186765 0.072141 -0.501813 0.308809 1.950775 564 286 609 356
0.003386 -0.152999 0.061414 -0.501295 0.307259 1.952525 564 286 609 356
-0.04655 -0.166619 0.063404 -0.501295 0.307259 1.952867 564 286 610 357
0.027414 -0.187079 0.068912 -0.499529 0.306787 1.954121 564 285 610 358
-0.017216 -0.149312 0.060534 -0.499529 0.303009 1.954921 564 286 610 357
-0.025845 -0.161006 0.058549 -0.499529 0.302968 1.954921 564 286 610 357
0.040962 -0.170367 0.064999 -0.499529 0.301672 1.954921 565 286 610 357
-0.025055 -0.139362 0.0607 -0.498578 0.302154 1.954921 564 286 610 358
-0.036386 -0.161759 0.057723 -0.498578 0.302154 1.954629 565 286 609 357
0.065928 -0.170284 0.067259 -0.495708 0.301672 1.954629 565 286 610 357
-0.050759 -0.149404 0.060926 -0.498578 0.3006 1.954629 565 286 609 357
-0.044748 -0.142681 0.057275 -0.495708 0.301672 1.954629 565 286 609 357
-0.00082 -0.159024 0.063148 -0.495708 0.302154 1.954629 565 286 609 357
-0.039137 -0.12492 0.058579 -0.495742 0.302154 1.954629 565 286 609 357
-0.053546 -0.121455 0.055364 -0.495742 0.302112 1.958635 565 286 609 357
-0.019291 -0.130118 0.061392 -0.501885 0.302112 1.959204 565 286 610 357
-0.04717 -0.108024 0.055677 -0.503847 0.302139 1.959233 565 286 610 357
-0.100569 -0.135238 0.056313 -0.501885 0.302139 1.959233 565 286 610 357
-0.080677 -0.147944 0.057204 -0.502847 0.302139 1.959233 565 286 610 357
-0.092191 -0.131884 0.059091 -0.502847 0.302112 1.958635 565 286 610 357
-0.149615 -0.150574 0.06007 -0.503847 0.302139 1.958494 565 286 610 357
-0.129124 -0.172686 0.057814 -0.504431 0.302139 1.955871 565 286 610 357
-0.15775 -0.142248 0.066264 -0.504431 0.301174 1.954891 565 286 610 357
-0.228546 -0.183298 0.060418 -0.504268 0.300773 1.954891 565 286 610 357
-0.205127 -0.216399 0.05452 -0.504268 0.300773 1.955871 565 286 610 357
-0.208223 -0.192377 0.072045 -0.504268 0.300721 1.955871 565 286 610 357
-0.247173 -0.263301 0.069967 -0.504268 0.299584 1.956393 564 285 610 360
-0.321951 -0.253118 0.064129 -0.503946 0.294647 1.956485 564 286 610 361
-0.242213 -0.299164 0.090765 -0.495952 0.29276 1.956524 564 288 610 361
-0.273052 -0.3601 0.091081 -0.495952 0.292546 1.9569 564 287 610 361
-0.250178 -0.346771 0.084499 -0.495952 0.274712 1.95706 564 288 610 362
-0.327844 -0.233048 0.055862 -0.495952 0.274712 1.956524 564 288 610 361
-0.285459 -0.51581 0.118066 -0.503014 0.274131 1.95706 564 288 610 362
-0.281949 -0.359978 0.086548 -0.507375 0.272404 1.957342 564 288 610 362
-0.351338 -0.50696 0.115797 -0.507375 0.268905 1.958778 564 288 611 362
-0.346483 -0.735973 0.146811 -0.507375 0.262804 1.964969 564 290 611 366
-0.301156 -0.426803 0.120674 -0.503014 0.255948 1.971265 564 290 612 369
-0.431735 -0.531073 0.114188 -0.502937 0.256192 1.971348 564 290 611 370
-0.359548 -0.874598 0.183162 -0.50286 0.256435 1.97143 563 291 611 370
-0.290853 -0.491299 0.145031 -0.502783 0.256678 1.971513 563 290 611 370
-0.345914 -0.490188 0.123724 -0.502706 0.256921 1.971595 563 291 611 370
-0.276768 -0.997895 0.224482 -0.502629 0.257165 1.971678 563 290 611 370
-0.286973 -0.156121 0.063594 -0.502553 0.257408 1.97176 563 290 610 370
-0.293548 -0.487772 0.143644 -0.502476 0.257651 1.971842 563 290 611 370
-0.172177 -0.895879 0.173915 -0.502399 0.257894 1.971925 563 290 611 370
-0.192268 -0.641672 0.216261 -0.502322 0.258138 1.972007 563 290 611 370
-0.348006 -0.635528 0.188999 -0.502245 0.258381 1.97209 563 290 611 370
-0.20473 -0.681322 0.135041 -0.502168 0.258624 1.972172 563 290 611 370
-0.281985 -0.701505 0.23731 -0.502091 0.258867 1.972254 563 290 611 370
-0.21461 -0.180174 0.077232 -0.502014 0.259111 1.972337 563 290 611 370
-0.124157 -0.526285 0.124835 -0.501937 0.259354 1.972419 563 290 611 370
-0.356461 -0.556231 0.170372 -0.50186 0.259597 1.972502 563 290 611 370
-0.326963 -0.62713 0.148673 -0.501783 0.25984 1.972584 563 290 611 370
-0.364328 -0.312575 0.089623 -0.501706 0.260084 1.972667 563 290 611 370
-0.096823 -0.603595 0.182191 -0.501629 0.260327 1.972749 563 290 611 370
-0.251377 -0.434756 0.107012 -0.501552 0.26057 1.972831 563 290 611 370
-0.314993 -0.321775 0.089413 -0.501476 0.260813 1.972914 563 290 611 370
-0.043687 -0.399669 0.124774 -0.501399 0.261057 1.972996 564 290 611 369
-0.015621 -0.197067 0.101557 -0.501322 0.2613 1.973079 564 290 611 368
-0.020381 -0.267413 0.078089 -0.501245 0.261543 1.973161 564 290 611 368
-0.234986 -0.154623 0.049228 -0.501168 0.261786 1.973244 564 290 611 366
-0.074666 -0.166142 0.078626 -0.501091 0.26203 1.973326 564 288 611 362
-0.044275 -0.225377 0.071016 -0.501014 0.262273 1.973408 565 286 611 361
-0.005902 -0.181642 0.075305 -0.509902 0.262319 1.973408 569 285 617 361
-0.017772 -0.168596 0.079913 -0.52224 0.269459 1.965542 572 284 617 357
-0.224176 -0.155963 0.05929 -0.529935 0.32184 1.951009 572 284 616 354
0.0218 -0.116843 0.063859 -0.530784 0.32184 1.950155 570 286 615 354
0.004264 -0.136821 0.08123 -0.532406 0.32184 1.94932 570 286 614 352
0.047754 -0.183482 0.078144 -0.532406 0.326298 1.94932 570 286 614 352
0.049107 -0.114099 0.066934 -0.530784 0.326298 1.949914 570 286 614 354
-0.058996 -0.103078 0.087081 -0.529935 0.320526 1.950155 570 286 614 354
0.052275 -0.193412 0.084805 -0.522721 0.31722 1.951009 566 287 610 354
0.103119 -0.14144 0.073703 -0.521464 0.316392 1.951444 566 287 610 354
-0.072797 -0.116632 0.096424 -0.504048 0.314845 1.955502 565 287 609 355
0.064341 -0.245498 0.0986 -0.501394 0.314845 1.958878 566 288 609 356
0.090435 -0.208513 0.083417 -0.496227 0.314113 1.959179 565 287 609 356
-0.057933 -0.186631 0.118725 -0.495131 0.314113 1.959179 565 287 609 356
0.152251 -0.339773 0.122417 -0.495064 0.308019 1.958878 564 286 609 357
0.128262 -0.304186 0.092831 -0.482045 0.292827 1.955502 562 286 609 360
-0.008764 -0.264392 0.155909 -0.480104 0.280681 1.953471 559 288 605 362
0.047287 -0.43319 0.128057 -0.475259 0.261375 1.929678 551 286 602 369
0.199407 -0.364558 0.106837 -0.440921 0.254083 1.911194 543 287 594 369
0.071034 -0.390278 0.20936 -0.406583 0.246792 1.89271 538 288 589 371
0.099615 -0.521542 0.170304 -0.372246 0.239501 1.874226 528 288 587 376
0.282218 -0.417157 0.148631 -0.337908 0.232209 1.855742 526 290 576 375
0.262977 -0.531251 0.333965 -0.303571 0.224918 1.837258 524 293 574 381
0.154704 -0.569835 0.254221 -0.269233 0.217626 1.818773 518 294 569 382
0.533518 -0.44204 0.194175 -0.234895 0.210335 1.800289 510 289 569 376
0.716905 -0.614812 0.325199 -0.200558 0.203043 1.781805 506 293 556 380
-0.886971 -0.508139 0.100955 -0.16622 0.195752 1.763321 497 288 558 377
0.742515 -0.398258 0.21755 -0.165829 0.195752 1.747495 492 284 558 381
0.879409 -0.55607 0.298958 -0.163752 0.199629 1.747958 487 287 550 378
0.64549 -0.430433 0.337405 -0.161675 0.203506 1.748421 484 292 545 382
